,[W],[Ta],[Tr],[R],total_count,sequence_type,block_number,block_type,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,smiles
74,8.0,0.0,0.0,12.0,20.0,block,3,[W][R][W],12.0,0.0,0.0,4.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W]
75,16.0,0.0,0.0,12.0,28.0,block,3,[W][R][W],12.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W]
76,16.0,0.0,0.0,4.0,20.0,block,3,[W][R][W],4.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,[W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
77,24.0,0.0,0.0,4.0,28.0,block,3,[W][R][W],4.0,0.0,0.0,12.0,2,12,1.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
78,16.0,0.0,0.0,12.0,28.0,block,3,[W][R][W],12.0,0.0,0.0,8.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
79,24.0,0.0,0.0,12.0,36.0,block,3,[W][R][W],12.0,0.0,0.0,12.0,2,12,1.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][W][W][W][W][W][W][W][W][W][W][W][W]
80,4.0,4.0,0.0,4.0,12.0,block,3,[W][R][Ta],4.0,4.0,0.0,4.0,3,4,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,[W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta]
81,12.0,4.0,0.0,4.0,20.0,block,3,[W][R][Ta],4.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,4.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta]
82,4.0,4.0,0.0,12.0,20.0,block,3,[W][R][Ta],12.0,4.0,0.0,4.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
83,12.0,4.0,0.0,12.0,28.0,block,3,[W][R][Ta],12.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
84,4.0,12.0,0.0,4.0,20.0,block,3,[W][R][Ta],4.0,12.0,0.0,4.0,3,12,1.0,1.0,0.0,1.0,4.0,12.0,0.0,4.0,[W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
85,12.0,12.0,0.0,4.0,28.0,block,3,[W][R][Ta],4.0,12.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,4.0,12.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
86,4.0,12.0,0.0,12.0,28.0,block,3,[W][R][Ta],12.0,12.0,0.0,4.0,3,12,1.0,1.0,0.0,1.0,12.0,12.0,0.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
87,12.0,12.0,0.0,12.0,36.0,block,3,[W][R][Ta],12.0,12.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,12.0,12.0,0.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
88,4.0,0.0,4.0,4.0,12.0,block,3,[W][R][Tr],4.0,0.0,4.0,4.0,3,4,1.0,0.0,1.0,1.0,4.0,0.0,4.0,4.0,[W][W][W][W][R][R][R][R][Tr][Tr][Tr][Tr]
89,12.0,0.0,4.0,4.0,20.0,block,3,[W][R][Tr],4.0,0.0,4.0,12.0,3,12,1.0,0.0,1.0,1.0,4.0,0.0,4.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][Tr][Tr][Tr][Tr]
90,4.0,0.0,4.0,12.0,20.0,block,3,[W][R][Tr],12.0,0.0,4.0,4.0,3,12,1.0,0.0,1.0,1.0,12.0,0.0,4.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
91,12.0,0.0,4.0,12.0,28.0,block,3,[W][R][Tr],12.0,0.0,4.0,12.0,3,12,1.0,0.0,1.0,1.0,12.0,0.0,4.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr]
92,4.0,0.0,12.0,4.0,20.0,block,3,[W][R][Tr],4.0,0.0,12.0,4.0,3,12,1.0,0.0,1.0,1.0,4.0,0.0,12.0,4.0,[W][W][W][W][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
93,12.0,0.0,12.0,4.0,28.0,block,3,[W][R][Tr],4.0,0.0,12.0,12.0,3,12,1.0,0.0,1.0,1.0,4.0,0.0,12.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
94,4.0,0.0,12.0,12.0,28.0,block,3,[W][R][Tr],12.0,0.0,12.0,4.0,3,12,1.0,0.0,1.0,1.0,12.0,0.0,12.0,4.0,[W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
95,12.0,0.0,12.0,12.0,36.0,block,3,[W][R][Tr],12.0,0.0,12.0,12.0,3,12,1.0,0.0,1.0,1.0,12.0,0.0,12.0,12.0,[W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
96,4.0,8.0,0.0,0.0,12.0,block,3,[Ta][W][Ta],0.0,4.0,0.0,4.0,2,4,0.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,[Ta][Ta][Ta][Ta][W][W][W][W][Ta][Ta][Ta][Ta]
97,4.0,16.0,0.0,0.0,20.0,block,3,[Ta][W][Ta],0.0,8.0,0.0,4.0,2,12,0.0,2.0,0.0,1.0,0.0,12.0,0.0,4.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][Ta][Ta][Ta][Ta]
98,12.0,8.0,0.0,0.0,20.0,block,3,[Ta][W][Ta],0.0,4.0,0.0,12.0,2,12,0.0,2.0,0.0,1.0,0.0,4.0,0.0,12.0,[Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta]
99,12.0,16.0,0.0,0.0,28.0,block,3,[Ta][W][Ta],0.0,8.0,0.0,12.0,2,12,0.0,2.0,0.0,1.0,0.0,12.0,0.0,12.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta]
100,4.0,16.0,0.0,0.0,20.0,block,3,[Ta][W][Ta],0.0,8.0,0.0,4.0,2,12,0.0,2.0,0.0,1.0,0.0,12.0,0.0,4.0,[Ta][Ta][Ta][Ta][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
101,4.0,24.0,0.0,0.0,28.0,block,3,[Ta][W][Ta],0.0,12.0,0.0,4.0,2,12,0.0,2.0,0.0,1.0,0.0,12.0,0.0,4.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
102,12.0,16.0,0.0,0.0,28.0,block,3,[Ta][W][Ta],0.0,8.0,0.0,12.0,2,12,0.0,2.0,0.0,1.0,0.0,12.0,0.0,12.0,[Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
103,12.0,24.0,0.0,0.0,36.0,block,3,[Ta][W][Ta],0.0,12.0,0.0,12.0,2,12,0.0,2.0,0.0,1.0,0.0,12.0,0.0,12.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
104,4.0,4.0,4.0,0.0,12.0,block,3,[Ta][W][Tr],0.0,4.0,4.0,4.0,3,4,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,[Ta][Ta][Ta][Ta][W][W][W][W][Tr][Tr][Tr][Tr]
105,4.0,12.0,4.0,0.0,20.0,block,3,[Ta][W][Tr],0.0,12.0,4.0,4.0,3,12,0.0,1.0,1.0,1.0,0.0,12.0,4.0,4.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][Tr][Tr][Tr][Tr]
106,12.0,4.0,4.0,0.0,20.0,block,3,[Ta][W][Tr],0.0,4.0,4.0,12.0,3,12,0.0,1.0,1.0,1.0,0.0,4.0,4.0,12.0,[Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][Tr][Tr][Tr][Tr]
107,12.0,12.0,4.0,0.0,28.0,block,3,[Ta][W][Tr],0.0,12.0,4.0,12.0,3,12,0.0,1.0,1.0,1.0,0.0,12.0,4.0,12.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][Tr][Tr][Tr][Tr]
108,4.0,4.0,12.0,0.0,20.0,block,3,[Ta][W][Tr],0.0,4.0,12.0,4.0,3,12,0.0,1.0,1.0,1.0,0.0,4.0,12.0,4.0,[Ta][Ta][Ta][Ta][W][W][W][W][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
109,4.0,12.0,12.0,0.0,28.0,block,3,[Ta][W][Tr],0.0,12.0,12.0,4.0,3,12,0.0,1.0,1.0,1.0,0.0,12.0,12.0,4.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
110,12.0,4.0,12.0,0.0,28.0,block,3,[Ta][W][Tr],0.0,4.0,12.0,12.0,3,12,0.0,1.0,1.0,1.0,0.0,4.0,12.0,12.0,[Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
111,12.0,12.0,12.0,0.0,36.0,block,3,[Ta][W][Tr],0.0,12.0,12.0,12.0,3,12,0.0,1.0,1.0,1.0,0.0,12.0,12.0,12.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr]
112,4.0,4.0,0.0,4.0,12.0,block,3,[Ta][W][R],4.0,4.0,0.0,4.0,3,4,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,[Ta][Ta][Ta][Ta][W][W][W][W][R][R][R][R]
113,4.0,12.0,0.0,4.0,20.0,block,3,[Ta][W][R],4.0,12.0,0.0,4.0,3,12,1.0,1.0,0.0,1.0,4.0,12.0,0.0,4.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][R][R][R][R]
114,12.0,4.0,0.0,4.0,20.0,block,3,[Ta][W][R],4.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,4.0,4.0,0.0,12.0,[Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R]
115,12.0,12.0,0.0,4.0,28.0,block,3,[Ta][W][R],4.0,12.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,4.0,12.0,0.0,12.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R]
116,4.0,4.0,0.0,12.0,20.0,block,3,[Ta][W][R],12.0,4.0,0.0,4.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,4.0,[Ta][Ta][Ta][Ta][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R]
117,4.0,12.0,0.0,12.0,28.0,block,3,[Ta][W][R],12.0,12.0,0.0,4.0,3,12,1.0,1.0,0.0,1.0,12.0,12.0,0.0,4.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R]
118,12.0,4.0,0.0,12.0,28.0,block,3,[Ta][W][R],12.0,4.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,12.0,4.0,0.0,12.0,[Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R]
119,12.0,12.0,0.0,12.0,36.0,block,3,[Ta][W][R],12.0,12.0,0.0,12.0,3,12,1.0,1.0,0.0,1.0,12.0,12.0,0.0,12.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][W][W][W][W][W][W][W][W][W][W][W][W][R][R][R][R][R][R][R][R][R][R][R][R]
120,0.0,8.0,4.0,0.0,12.0,block,3,[Ta][Tr][Ta],0.0,4.0,4.0,0.0,2,4,0.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta]
121,0.0,16.0,4.0,0.0,20.0,block,3,[Ta][Tr][Ta],0.0,8.0,4.0,0.0,2,12,0.0,2.0,1.0,0.0,0.0,12.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta]
122,0.0,8.0,12.0,0.0,20.0,block,3,[Ta][Tr][Ta],0.0,4.0,12.0,0.0,2,12,0.0,2.0,1.0,0.0,0.0,4.0,12.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta]
123,0.0,16.0,12.0,0.0,28.0,block,3,[Ta][Tr][Ta],0.0,8.0,12.0,0.0,2,12,0.0,2.0,1.0,0.0,0.0,12.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta]
124,0.0,16.0,4.0,0.0,20.0,block,3,[Ta][Tr][Ta],0.0,8.0,4.0,0.0,2,12,0.0,2.0,1.0,0.0,0.0,12.0,4.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
125,0.0,24.0,4.0,0.0,28.0,block,3,[Ta][Tr][Ta],0.0,12.0,4.0,0.0,2,12,0.0,2.0,1.0,0.0,0.0,12.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
126,0.0,16.0,12.0,0.0,28.0,block,3,[Ta][Tr][Ta],0.0,8.0,12.0,0.0,2,12,0.0,2.0,1.0,0.0,0.0,12.0,12.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
127,0.0,24.0,12.0,0.0,36.0,block,3,[Ta][Tr][Ta],0.0,12.0,12.0,0.0,2,12,0.0,2.0,1.0,0.0,0.0,12.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
128,0.0,4.0,4.0,4.0,12.0,block,3,[Ta][Tr][R],4.0,4.0,4.0,0.0,3,4,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R]
129,0.0,12.0,4.0,4.0,20.0,block,3,[Ta][Tr][R],4.0,12.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,12.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R]
130,0.0,4.0,12.0,4.0,20.0,block,3,[Ta][Tr][R],4.0,4.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,4.0,12.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
131,0.0,12.0,12.0,4.0,28.0,block,3,[Ta][Tr][R],4.0,12.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,12.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
132,0.0,4.0,4.0,12.0,20.0,block,3,[Ta][Tr][R],12.0,4.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,4.0,4.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
133,0.0,12.0,4.0,12.0,28.0,block,3,[Ta][Tr][R],12.0,12.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,12.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
134,0.0,4.0,12.0,12.0,28.0,block,3,[Ta][Tr][R],12.0,4.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,4.0,12.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
135,0.0,12.0,12.0,12.0,36.0,block,3,[Ta][Tr][R],12.0,12.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,12.0,12.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R][R][R]
136,0.0,8.0,0.0,4.0,12.0,block,3,[Ta][R][Ta],4.0,4.0,0.0,0.0,2,4,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][Ta][Ta][Ta][Ta]
137,0.0,16.0,0.0,4.0,20.0,block,3,[Ta][R][Ta],4.0,8.0,0.0,0.0,2,12,1.0,2.0,0.0,0.0,4.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][Ta][Ta][Ta][Ta]
138,0.0,8.0,0.0,12.0,20.0,block,3,[Ta][R][Ta],12.0,4.0,0.0,0.0,2,12,1.0,2.0,0.0,0.0,12.0,4.0,0.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
139,0.0,16.0,0.0,12.0,28.0,block,3,[Ta][R][Ta],12.0,8.0,0.0,0.0,2,12,1.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta]
140,0.0,16.0,0.0,4.0,20.0,block,3,[Ta][R][Ta],4.0,8.0,0.0,0.0,2,12,1.0,2.0,0.0,0.0,4.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
141,0.0,24.0,0.0,4.0,28.0,block,3,[Ta][R][Ta],4.0,12.0,0.0,0.0,2,12,1.0,2.0,0.0,0.0,4.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
142,0.0,16.0,0.0,12.0,28.0,block,3,[Ta][R][Ta],12.0,8.0,0.0,0.0,2,12,1.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
143,0.0,24.0,0.0,12.0,36.0,block,3,[Ta][R][Ta],12.0,12.0,0.0,0.0,2,12,1.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][R][R][R][R][R][R][R][R][R][R][R][R][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta]
144,0.0,4.0,4.0,4.0,12.0,block,3,[Ta][R][Tr],4.0,4.0,4.0,0.0,3,4,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,[Ta][Ta][Ta][Ta][R][R][R][R][Tr][Tr][Tr][Tr]
